Beam length (um)                                  Beam width (nm)                                   Thickness_1 (nm)                                  Thickness_2 (nm)                                  Temperature (K)                                   Distance (nm)                                     Gate voltage (V)                                  Eigenfrequency (Hz)                               Quality factor                                    Effective mass (kg)                               Noise (kg^2/s^3)                                  TED (W)
52.575304606222126                                850.4441690631583                                 100.00000000002555                                39.75315515883915                                 0.5975419361554033                                764.6919377148052                                 30.395751382928864                                1.6573279958227998E7+162.41361019053758i          51021.83227990394                                 8.30971612910675E-15                              3.2224535997596526E-26                            2.1858800612568042E-11
52.575304606222126                                850.4441690631583                                 100.00000000002555                                39.75315515883915                                 0.5975419361554033                                764.6919377148052                                 30.395751382928864                                2.57703644663775E7+252.55869498271687i            51018.56514611216                                 8.280213353679233E-15                             4.993233972152134E-26                             2.2820864105328322E-11
22.213516676734933                                349.483970552888                                  150.0000000001171                                 29.921081829823645                                171.32186621241615                                776.4550631869264                                 21.912075360541987                                7620934.3528292645+183.01998468481105i            20819.95134563139                                 1.711745707291454E-15                             1.2014043275251476E-23                            3.668101103409877E-12
22.213516676734933                                349.483970552888                                  150.0000000001171                                 29.921081829823645                                171.32186621241615                                776.4550631869264                                 21.912075360541987                                1.909749309763911E7+465.14514151596745i           20528.531197171953                                1.8660606656995943E-15                            3.328631184024229E-23                             4.02178739749177E-12
22.213516676734933                                349.483970552888                                  150.0000000001171                                 29.921081829823645                                171.32186621241615                                776.4550631869264                                 21.912075360541987                                3.5638380138452604E7+886.9131759735483i           20091.245177036006                                1.8649282663821518E-15                            6.342999369540824E-23                             4.219309218538061E-12
22.213516676734933                                349.483970552888                                  150.0000000001171                                 29.921081829823645                                171.32186621241615                                776.4550631869264                                 21.912075360541987                                5.7356325734089054E7+1467.6087972303021i          19540.74063958894                                 1.859535379477182E-15                             1.0465649403795206E-22                            4.3629147342233384E-12
24.43758837462123                                 1143.9681116258616                                199.99999999997956                                38.55225619860254                                 0.23430138813316329                               545.1702796388361                                 17.654708130283982                                1.773547951166322E7+129.227707777514i             68621.0403971641                                  8.067758004158621E-15                             4.51793464766765E-26                              6.093610352692471E-12
24.43758837462123                                 1143.9681116258616                                199.99999999997956                                38.55225619860254                                 0.23430138813316329                               545.1702796388361                                 17.654708130283982                                4.652282736768826E7+339.1255656690004i            68592.33286632008                                 8.898837994287908E-15                             1.3077516368089331E-25                            6.4672885450008E-12
24.43758837462123                                 1143.9681116258616                                199.99999999997956                                38.55225619860254                                 0.23430138813316329                               545.1702796388361                                 17.654708130283982                                8.786959990700261E7+640.8673830469432i            68555.21300623883                                 8.836758860015152E-15                             2.4541020228545107E-25                            6.780075728691107E-12
24.43758837462123                                 1143.9681116258616                                199.99999999997956                                38.55225619860254                                 0.23430138813316329                               545.1702796388361                                 17.654708130283982                                1.4037470034791365E8+1025.2767104316617i          68456.98284162974                                 8.7808582117623E-15                               3.901301345198946E-25                             7.168303784499651E-12
172.08186692014206                                1134.051368362638                                 100.00000000003402                                15.925676710904487                                213.51497046877233                                535.2688514163403                                 7.177856973838731                                 561518.2805794142+4.130751226736272i              67968.05832133253                                 2.887745054955167E-14                             9.499905202589369E-26                             3.943822909341985E-11
172.08186692014206                                1134.051368362638                                 100.00000000003402                                15.925676710904487                                213.51497046877233                                535.2688514163403                                 7.177856973838731                                 1279351.7852279197+9.429519953743764i             67837.58831333324                                 3.069354885394293E-14                             2.304984830113017E-25                             4.691516050673114E-11
172.08186692014206                                1134.051368362638                                 100.00000000003402                                15.925676710904487                                213.51497046877233                                535.2688514163403                                 7.177856973838731                                 2237028.5959916734+16.537694481563722i            67634.23397637162                                 3.090858892315729E-14                             4.070853985815292E-25                             5.10188474088655E-11
172.08186692014206                                1134.051368362638                                 100.00000000003402                                15.925676710904487                                213.51497046877233                                535.2688514163403                                 7.177856973838731                                 3465698.766654479+25.725589738367756i             67358.97606042253                                 3.0817478285027904E-14                            6.313843607039581E-25                             5.33196661948539E-11
410.25373114053804                                648.1464958283706                                 199.99999999989768                                28.28325438312451                                 45.9613909699606                                  592.2927395439517                                 39.44975393730153                                 307478.6860038076+3.9532381041659956i             38889.472111441726                                8.934173584345453E-14                             1.0652921169402534E-26                            2.6974911573042454E-12
410.25373114053804                                648.1464958283706                                 199.99999999989768                                28.28325438312451                                 45.9613909699606                                  592.2927395439517                                 39.44975393730153                                 617341.1445660226+7.937043794146452i              38889.86633923119                                 8.940153779668017E-14                             2.140253027622108E-26                             7.654829906977973E-12
410.25373114053804                                648.1464958283706                                 199.99999999989768                                28.28325438312451                                 45.9613909699606                                  592.2927395439517                                 39.44975393730153                                 931935.49159487+11.981795059489313i               38889.64412124799                                 8.949632364535745E-14                             3.234360592595692E-26                             1.4317875606197195E-11
410.25373114053804                                648.1464958283706                                 199.99999999989768                                28.28325438312451                                 45.9613909699606                                  592.2927395439517                                 39.44975393730153                                 1253541.5435765474+16.117012819330885i            38888.76796302985                                 8.961505675804002E-14                             4.356391378041929E-26                             2.2027721327772137E-11
921.3207691536884                                 797.6430068727188                                 200.00000000012105                                23.041010294113153                                185.77413477565992                                769.5063546768041                                 17.210886935362684                                88088.78485512859+0.9202830265314688i             47859.616180864534                                2.4349277703735513E-13                            5.416818561220071E-27                             5.283397921674879E-12
921.3207691536884                                 797.6430068727188                                 200.00000000012105                                23.041010294113153                                185.77413477565992                                769.5063546768041                                 17.210886935362684                                176675.12942827702+1.8457480571010432i            47860.033970696524                                2.4359316635690377E-13                            1.0868617743682206E-26                            1.5096531357270902E-11
921.3207691536884                                 797.6430068727188                                 200.00000000012105                                23.041010294113153                                185.77413477565992                                769.5063546768041                                 17.210886935362684                                266251.54410733137+2.7815859631339617i            47859.66488831688                                 2.437546751850079E-13                             1.639012381159329E-26                             2.8449884720127205E-11
921.3207691536884                                 797.6430068727188                                 200.00000000012105                                23.041010294113153                                185.77413477565992                                769.5063546768041                                 17.210886935362684                                357300.1172577627+3.733064903489432i              47856.13517243571                                 2.439665522333593E-13                             2.201570632704897E-26                             4.413685923633338E-11
90.09572367928095                                 767.8086854749231                                 200.00000000003084                                36.30466310307884                                 38.728337802614945                                571.8073908240953                                 10.731833795203913                                1744515.5271886494+18.944581706746764i            46042.59820018224                                 2.1414176132717958E-14                            2.137864434266282E-25                             1.0385722898398448E-11
90.09572367928095                                 767.8086854749231                                 200.00000000003084                                36.30466310307884                                 38.728337802614945                                571.8073908240953                                 10.731833795203913                                3784168.1335268426+41.15626520908616i             45973.17218051003                                 2.23166920561232E-14                              4.84015811607694E-25                              1.3956952748844338E-11
90.09572367928095                                 767.8086854749231                                 200.00000000003084                                36.30466310307884                                 38.728337802614945                                571.8073908240953                                 10.731833795203913                                6318826.026465691+68.92023035955117i              45841.591021245156                                2.2553360832346863E-14                            8.191279782074012E-25                             1.5887425823769225E-11
90.09572367928095                                 767.8086854749231                                 200.00000000003084                                36.30466310307884                                 38.728337802614945                                571.8073908240953                                 10.731833795203913                                9453721.881965186+103.55249973713128i             45646.99985981056                                 2.2504074670311946E-14                            1.2280484991611067E-24                            1.711749812684196E-11
19.96207270592912                                 1146.5840670278933                                99.99999999999358                                 42.312571061772054                                176.13467948385104                                921.4145626871824                                 12.066392824051007                                2.4171353126108814E7+187.26156236784368i          64539.013827688825                                3.8681168446803536E-15                            3.5363488795827724E-23                            1.1116995740152901E-11
19.96207270592912                                 1146.5840670278933                                99.99999999999358                                 42.312571061772054                                176.13467948385104                                921.4145626871824                                 12.066392824051007                                6.4111883601080716E7+544.7353879506913i           58846.813534806686                                4.282622591198669E-15                             1.138943735349693E-22                             1.1545450515684387E-11
19.96207270592912                                 1146.5840670278933                                99.99999999999358                                 42.312571061772054                                176.13467948385104                                921.4145626871824                                 12.066392824051007                                1.2096636004697162E8+1145.4272058813215i          52804.036531466954                                4.242648798639393E-15                             2.372528587227657E-22                             1.1913464361944852E-11
19.96207270592912                                 1146.5840670278933                                99.99999999999358                                 42.312571061772054                                176.13467948385104                                921.4145626871824                                 12.066392824051007                                1.9195881080706036E8+2021.9996167852587i          47467.56854291671                                 4.209862634107754E-15                             4.155811793696846E-22                             1.2366194926652973E-11
11.828229087835114                                699.587469874158                                  200.00000000002044                                49.652845468378885                                55.167222179151494                                597.5302262233133                                 34.56568621029197                                 4.412615744769263E7+567.7241742790849i            38862.32033693042                                 2.482648928961233E-15                             6.138575891141916E-23                             2.8526721503747248E-12
11.828229087835114                                699.587469874158                                  200.00000000002044                                49.652845468378885                                55.167222179151494                                597.5302262233133                                 34.56568621029197                                 1.1616498088746192E8+1660.428290431461i           34980.42690459014                                 2.741001116642854E-15                             1.9821853793989392E-22                            3.1489195297981185E-12
11.828229087835114                                699.587469874158                                  200.00000000002044                                49.652845468378885                                55.167222179151494                                597.5302262233133                                 34.56568621029197                                 2.1822691252380347E8+3427.608749035322i           31833.696390411103                                2.709131489130009E-15                             4.0442338387029517E-22                            3.5481316955122914E-12
11.828229087835114                                699.587469874158                                  200.00000000002044                                49.652845468378885                                55.167222179151494                                597.5302262233133                                 34.56568621029197                                 3.452662676048747E8+5819.8511584575235i           29662.8090826113                                  2.6798787932892272E-15                            6.79269260434782E-22                              4.0334736210971735E-12
19.188560014323556                                1063.9331185258295                                199.99999999997212                                16.54464934020816                                 2.7150455327163154                                689.5256853195887                                 1.7914776987160104                                2.66280255387212E7+209.46554786224434i            63561.82630146063                                 5.408147455902051E-15                             9.226282407373423E-25                             3.727672716908092E-12
19.188560014323556                                1063.9331185258295                                199.99999999997212                                16.54464934020816                                 2.7150455327163154                                689.5256853195887                                 1.7914776987160104                                7.028904025962213E7+556.6347548995342i            63137.48794960347                                 5.979382591646751E-15                             2.7107675570255528E-24                            3.962225940497515E-12
19.188560014323556                                1063.9331185258295                                199.99999999997212                                16.54464934020816                                 2.7150455327163154                                689.5256853195887                                 1.7914776987160104                                1.3250112950462314E8+1057.3136793950207i          62659.32810991359                                 5.925682806378547E-15                             5.102792037017341E-24                             4.221809483912214E-12
19.188560014323556                                1063.9331185258295                                199.99999999997212                                16.54464934020816                                 2.7150455327163154                                689.5256853195887                                 1.7914776987160104                                2.1043583459103003E8+1689.0926733640283i          62292.56627222515                                 5.8792242839397356E-15                            8.08796240361428E-24                              4.582369151907958E-12
391.8155182114801                                 214.90143479310004                                149.99999999997897                                49.63712002149072                                 99.33769877809408                                 470.5438283735907                                 17.92395066899935                                 304529.9292405963+11.809053334378829i             12893.917938104862                                2.484478922442861E-14                             2.0968844570047077E-26                            1.7611941303246836E-13
391.8155182114801                                 214.90143479310004                                149.99999999997897                                49.63712002149072                                 99.33769877809408                                 470.5438283735907                                 17.92395066899935                                 609337.342711725+23.629307867944302i              12893.67733741271                                 2.4845422762862865E-14                            4.195864855536408E-26                             5.193191938337688E-13
391.8155182114801                                 214.90143479310004                                149.99999999997897                                49.63712002149072                                 99.33769877809408                                 470.5438283735907                                 17.92395066899935                                 914701.0743022995+35.471523958316794i             12893.45610548318                                 2.48464522133749E-14                              6.298952486832228E-26                             1.0272688074942647E-12
391.8155182114801                                 214.90143479310004                                149.99999999997897                                49.63712002149072                                 99.33769877809408                                 470.5438283735907                                 17.92395066899935                                 1220897.9604443994+47.34635538885636i             12893.262326284106                                2.484790082615062E-14                             8.408148211974343E-26                             1.6971647314954595E-12
948.6594087347495                                 410.60897679995963                                100.00000000000105                                43.99208485150547                                 64.86095810151183                                 748.2772659976025                                 2.9511952816971143                                143214.37022590786+2.9065507792191188i            24636.481710523305                                8.246558958597278E-14                             1.908036488350512E-27                             2.8054492635963547E-13
948.6594087347495                                 410.60897679995963                                100.00000000000105                                43.99208485150547                                 64.86095810151183                                 748.2772659976025                                 2.9511952816971143                                286489.74281383504+5.814243045343651i             24636.890871220585                                8.246623044592138E-14                             3.816851979490161E-27                             8.277567171972444E-13
948.6594087347495                                 410.60897679995963                                100.00000000000105                                43.99208485150547                                 64.86095810151183                                 748.2772659976025                                 2.9511952816971143                                429884.1699401989+8.724313139485172i              24637.13550094426                                 8.246753420817279E-14                             5.727304150941276E-27                             1.6391774618168769E-12
948.6594087347495                                 410.60897679995963                                100.00000000000105                                43.99208485150547                                 64.86095810151183                                 748.2772659976025                                 2.9511952816971143                                573457.4860895163+11.637956116391155i             24637.379637555336                                8.24687628834729E-14                              7.64015532007874E-27                              2.7121740169730903E-12
102.81479932472553                                374.1247200874751                                 200.00000000011582                                40.45536471531943                                 47.64907157125658                                 613.7218208521049                                 29.882239471667138                                1325448.7794791828+29.52738469130574i             22444.398536083936                                1.3015805293296153E-14                            1.9134295372635148E-25                            1.9290826833823584E-12
102.81479932472553                                374.1247200874751                                 200.00000000011582                                40.45536471531943                                 47.64907157125658                                 613.7218208521049                                 29.882239471667138                                2699610.9251498813+60.15166477551099i             22440.034995095586                                1.3104998342706893E-14                            3.9246512448473322E-25                            5.1522773215143465E-12
102.81479932472553                                374.1247200874751                                 200.00000000011582                                40.45536471531943                                 47.64907157125658                                 613.7218208521049                                 29.882239471667138                                4167494.696228336+92.88642367859782i              22433.282126617334                                1.3198580823729526E-14                            6.1037386053512775E-25                            9.006594869162718E-12
102.81479932472553                                374.1247200874751                                 200.00000000011582                                40.45536471531943                                 47.64907157125658                                 613.7218208521049                                 29.882239471667138                                5767887.954745764+128.61341978840738i             22423.351949715878                                1.3248409761879232E-14                            8.483332445011666E-25                             1.1834860216159339E-11
13.846404710174832                                1068.5421369736268                                99.99999999997824                                 46.64118309505162                                 1.032170960678324                                 654.3281547259475                                 7.492070278502317                                 4.6255922465728335E7+360.98373313870513i          64069.261602918836                                2.5724118747498656E-15                            5.521778751096746E-25                             7.684306056556803E-12
13.846404710174832                                1068.5421369736268                                99.99999999997824                                 46.64118309505162                                 1.032170960678324                                 654.3281547259475                                 7.492070278502317                                 1.198359582910191E8+936.109422281096i             64007.452247952024                                2.847887492213201E-15                             1.5852592951198542E-24                            8.103214643274964E-12
13.846404710174832                                1068.5421369736268                                99.99999999997824                                 46.64118309505162                                 1.032170960678324                                 654.3281547259475                                 7.492070278502317                                 2.2100321503565198E8+1728.3180167988453i          63935.92292839997                                 2.810556380817597E-15                             2.8884630921132804E-24                            8.51930168500842E-12
13.846404710174832                                1068.5421369736268                                99.99999999997824                                 46.64118309505162                                 1.032170960678324                                 654.3281547259475                                 7.492070278502317                                 2.919519583466392E8+2294.107834168771i            63630.82719962607                                 1.0187294889979865E-15                            1.389708037571521E-24                             1.74120636252018E-11
801.8665372506978                                 1116.8582996815633                                149.99999999994074                                40.19035334697023                                 20.725843901414546                                476.7177314962551                                 7.144719753064027                                 176773.83840915252+1.3189946242323798i            67010.82595840943                                 2.4943807113336396E-13                            1.171351065850921E-27                             4.258241175731071E-12
801.8665372506978                                 1116.8582996815633                                149.99999999994074                                40.19035334697023                                 20.725843901414546                                476.7177314962551                                 7.144719753064027                                 354328.2622181091+2.6438633421084337i             67009.56448367641                                 2.4950905142270347E-13                            2.3485868257845855E-27                            1.2361314956076774E-11
801.8665372506978                                 1116.8582996815633                                149.99999999994074                                40.19035334697023                                 20.725843901414546                                476.7177314962551                                 7.144719753064027                                 533438.4499757246+3.980389424788173i              67008.3241922777                                  2.4962506962843754E-13                            3.537488810130862E-27                             2.3858522046620224E-11
801.8665372506978                                 1116.8582996815633                                149.99999999994074                                40.19035334697023                                 20.725843901414546                                476.7177314962551                                 7.144719753064027                                 714866.2206096983+5.334248545000541i              67007.2095983834                                  2.497793527100324E-13                             4.7436331487171136E-27                            3.8152448415758305E-11
691.7253733708068                                 156.57116591462153                                100.00000000000469                                47.59488535113842                                 3.9727597400685744                                793.9253482967878                                 29.564888987811464                                219333.20284368307+11.673848143516764i            9394.211752084271                                 2.349899716367007E-14                             2.5157155077810864E-28                            3.586432206503622E-14
691.7253733708068                                 156.57116591462153                                100.00000000000469                                47.59488535113842                                 3.9727597400685744                                793.9253482967878                                 29.564888987811464                                438686.95158268383+23.34868161504225i             9394.255290634617                                 2.349900176650521E-14                             5.031644339418115E-28                             1.0473399846954672E-13
691.7253733708068                                 156.57116591462153                                100.00000000000469                                47.59488535113842                                 3.9727597400685744                                793.9253482967878                                 29.564888987811464                                658079.6480521843+35.02561509876233i              9394.262544663732                                 2.3499045623975145E-14                            7.548039318523576E-28                             2.0654251653311667E-13
691.7253733708068                                 156.57116591462153                                100.00000000000469                                47.59488535113842                                 3.9727597400685744                                793.9253482967878                                 29.564888987811464                                877531.074366722+46.705774963046665i              9394.24594775365                                  2.3499133546610335E-14                            1.0065157852639184E-27                            3.413198050371507E-13
146.02293556938946                                209.39803859214314                                149.99999999999758                                12.075382126492359                                64.10056478264461                                 689.5123969296721                                 11.307183698634457                                792199.0227169782+31.52732700749113i              12563.68836040236                                 7.345425084137528E-15                             7.689481583420543E-26                             9.518191245886963E-13
146.02293556938946                                209.39803859214314                                149.99999999999758                                12.075382126492359                                64.10056478264461                                 689.5123969296721                                 11.307183698634457                                1590612.645663155+63.30316696083178i              12563.452367618293                                7.350429135917203E-15                             1.5450093381024228E-25                            2.709268504208374E-12
146.02293556938946                                209.39803859214314                                149.99999999999758                                12.075382126492359                                64.10056478264461                                 689.5123969296721                                 11.307183698634457                                2401362.922437599+95.57156678807858i              12563.166029080005                                7.358242857531667E-15                             2.335047929623589E-25                             5.095434752190372E-12
146.02293556938946                                209.39803859214314                                149.99999999999758                                12.075382126492359                                64.10056478264461                                 689.5123969296721                                 11.307183698634457                                3230391.223826451+128.51549845781437i             12568.099811263848                                7.368004102547673E-15                             3.144114402799855E-25                             7.153432095265783E-12
13.316094523060515                                642.8506872149691                                 99.99999999996214                                 21.772823110216578                                65.86368465345973                                 964.0050205862644                                 10.294809181123775                                3.2841639413950346E7+433.7413438143837i           37858.55312422656                                 1.2575341585736525E-15                            2.2377737007521E-23                               3.714547878647912E-12
13.316094523060515                                642.8506872149691                                 99.99999999996214                                 21.772823110216578                                65.86368465345973                                 964.0050205862644                                 10.294809181123775                                8.66629544074557E7+1180.0266786354048i            36720.760630443656                                1.3887979860432299E-15                            6.723516242851903E-23                             3.905831053062371E-12
13.316094523060515                                642.8506872149691                                 99.99999999996214                                 21.772823110216578                                65.86368465345973                                 964.0050205862644                                 10.294809181123775                                1.6401121087282264E8+2323.999435450569i           35286.413664938045                                1.3784321714248806E-15                            1.314277197510488E-22                             4.052616658527733E-12
13.316094523060515                                642.8506872149691                                 99.99999999996214                                 21.772823110216578                                65.86368465345973                                 964.0050205862644                                 10.294809181123775                                2.6204821166573507E8+1988.8837078811966i          65878.21365001667                                 1.3696378970095495E-15                            1.1175853715611995E-22                            4.222291128476606E-12
887.5942377482911                                 79.49412248567246                                 200.00000000005514                                11.599006829785608                                4.805104187810864                                 933.2686738581605                                 35.629761535672245                                138417.49047392278+14.51177000172148i             4769.145681662999                                 2.2869880969832994E-14                            2.2357921317577357E-28                            1.4126377913879004E-14
887.5942377482911                                 79.49412248567246                                 200.00000000005514                                11.599006829785608                                4.805104187810864                                 933.2686738581605                                 35.629761535672245                                276847.59181056626+29.022626649183927i            4769.5130278374745                                2.286984779353147E-14                             4.471437058784674E-28                             7.805291984624733E-14
887.5942377482911                                 79.49412248567246                                 200.00000000005514                                11.599006829785608                                4.805104187810864                                 933.2686738581605                                 35.629761535672245                                415283.2175657568+43.53449153058375i              4769.58846842357                                  2.2869878280912732E-14                            6.7072495063319255E-28                            1.52099584561594E-13
887.5942377482911                                 79.49412248567246                                 200.00000000005514                                11.599006829785608                                4.805104187810864                                 933.2686738581605                                 35.629761535672245                                553728.8269881692+58.04754146644372i              4769.6148105473485                                2.286980087010313E-14                             8.943208300038068E-28                             2.504194830332419E-13
82.5837005338299                                  772.0960312523686                                 99.9999999999491                                  26.66011875494374                                 174.0904854670039                                 637.7854722086244                                 3.6424004042041243                                1559001.8439701288+16.851281283861262i            46257.66485376111                                 1.0152478969775115E-14                            4.823526330482044E-25                             1.947619181880043E-11
82.5837005338299                                  772.0960312523686                                 99.9999999999491                                  26.66011875494374                                 174.0904854670039                                 637.7854722086244                                 3.6424004042041243                                3585989.0117370007+38.87521634683099i             46121.788490441                                   1.082631681016979E-14                             1.1866241361417644E-24                            2.2907944461236993E-11
82.5837005338299                                  772.0960312523686                                 99.9999999999491                                  26.66011875494374                                 174.0904854670039                                 637.7854722086244                                 3.6424004042041243                                6318099.0002810685+68.82286583179149i             45901.161800803085                                1.0892936125332778E-14                            2.1136707479747736E-24                            2.474473997557766E-11
82.5837005338299                                  772.0960312523686                                 99.9999999999491                                  26.66011875494374                                 174.0904854670039                                 637.7854722086244                                 3.6424004042041243                                9835670.39019531+107.84505177901838i              45600.93498935314                                 1.0859637324537236E-14                            3.3019855765512757E-24                            2.5765113993046043E-11
11.179298766785594                                949.2367754457761                                 149.9999999999955                                 11.05419036001029                                 2.1553242220612243                                750.5879999604394                                 22.2097580330449                                  6.699633631337666E7+590.7338048865607i            56706.02880619964                                 2.1017626168247907E-15                            2.365005968074531E-24                             2.3515132458914486E-12
