,Beam length (um),Beam width (nm),Thickness_1 (nm),Thickness_2 (nm),Temperature (K),Distance (nm),Gate voltage (V),M1 Eigenfrequency (Hz),M1 Quality factor,M1 Effective mass (kg),M1 Noise (kg^2/s^3),M1 TED (W),M2 Eigenfrequency (Hz),M2 Quality factor,M2 Effective mass (kg),M2 Noise (kg^2/s^3),M2 TED (W),M3 Eigenfrequency (Hz),M3 Quality factor,M3 Effective mass (kg),M3 Noise (kg^2/s^3),M3 TED (W),M4 Eigenfrequency (Hz),M4 Quality factor,M4 Effective mass (kg),M4 Noise (kg^2/s^3),M4 TED (W)
1540,1188.1269317632389,317.82955508681226,199.9999999999977,45.04787444137147,142.31611986179345,898.1718663591702,22.41656364873103,84626.00069700579,19031.641311895997,1.385125079692587e-13,3.42238878696284e-27,2.0775936165815998e-13,169280.56064424923,18994.351439135884,1.385171317092039e-13,6.84607041475817e-27,5.910046292117119e-13,253989.5813142002,18956.94364749333,1.3851271281445493e-13,1.027155260546191e-26,1.1491490241173632e-12,338780.5981536864,18919.76249397917,1.3854189507142614e-13,1.3703367738384795e-26,1.8824166253667407e-12
1541,204.07394579611773,755.9887388721099,149.9999999999998,35.902784867212056,133.04944254923552,715.5723179690548,3.906333204358805,571403.4620730963,38701.49080521532,3.9444347297426455e-14,8.768960632868039e-26,1.6117153039646818e-11,1174640.5937616203,33509.43697377818,3.9997882770351656e-14,1.8284994818677291e-25,3.468706377001604e-11,1839474.648667676,29194.771052901007,4.024805265431061e-14,2.88248003353572e-25,4.7758827445530406e-11,2592541.2047832357,25482.579014587405,4.052232858292326e-14,4.092265052301912e-25,5.720683214205383e-11
1542,437.0709638157911,346.95059806107986,150.00000000000043,15.22379414178418,152.49609452439276,450.6252156104849,25.560601055621948,210326.83198801285,20709.27821735544,3.729698246190487e-14,1.661237627640081e-26,2.1126050424576648e-12,421459.3077238827,20601.261825867543,3.732483754477324e-14,3.331360206416519e-26,5.918640223508424e-12,634209.6635181579,20493.875892098575,3.7328730900402024e-14,5.01350911568632e-26,1.106888491558501e-11,849395.0520352701,20407.076951547628,3.7324269028304885e-14,6.706790891263189e-26,1.708064596016881e-11
1543,381.4248619508036,588.5075515136122,200.00000000000077,39.77121924981449,0.6912792907096523,955.69302681833,29.704365534708096,373901.9375320146,35301.33083711189,7.870161396644276e-14,2.1868399325317793e-28,9.5010694799057e-13,749972.8111879495,35292.20696681223,7.872733295837484e-14,4.387794111214983e-28,5.5057095123287705e-12,1130387.7259896446,35282.96334499782,7.875069368999847e-14,6.615410387380751e-28,1.1811110647830739e-11,1517335.9792818786,35274.18388727607,7.890128313219626e-14,8.896782671646223e-28,1.8269229049363376e-11
1544,1096.6724096611226,814.0522299334255,100.00000000000291,37.279017334802646,20.67722368519736,558.0477940849745,3.3777383901178624,133946.8776259964,48399.790122298065,1.7987584612112465e-13,4.6840749503146375e-28,2.2939841253815878e-12,268045.0825835164,47970.67798724779,1.7987858133129046e-13,9.373113620291964e-28,6.644598798904014e-12,402436.92188804504,47545.86279016975,1.7989114944718966e-13,1.4073571717535349e-27,1.3035220291093791e-11,537270.1518971034,47110.92564113684,1.7990687517346769e-13,1.8797169470668048e-27,2.1431749987092693e-11
1545,557.8954152995782,881.5566364675734,149.99999999999906,10.331329191103451,145.7529334002187,596.7483012471399,9.61758069694043,167896.32511926646,49953.168114636945,1.1547025137536546e-13,9.480053390963397e-27,1.6263163298203164e-11,338349.88287848484,47286.98185709516,1.1569603724525105e-13,1.9143067156659348e-26,3.8213454272357275e-11,513850.73883739853,44823.33173660963,1.1596869068319253e-13,2.9143870042737e-26,4.9487230861044345e-11,696780.3428721956,42516.59291728062,1.1626517211371858e-13,3.962316890834927e-26,6.025400071220381e-11
1546,1089.5262491470337,777.6127129792678,199.9999999999933,28.083773348480257,62.02751956880172,434.9226702470164,5.495562618598358,110104.13755556388,46015.47168313126,2.8918647107928753e-13,1.969305822364671e-27,2.9388879462713447e-12,220394.51066799514,45388.51151718566,2.8923885550129626e-13,3.9427823998904916e-27,8.482596915872587e-12,331059.73948879115,44777.05159948095,2.892286086660367e-13,5.9224339508256425e-27,1.6334549196749283e-11,442286.26561323024,44178.59302561309,2.892666018748477e-13,7.91343266231957e-27,2.617431222383055e-11
1547,424.467862327581,631.9342153146812,150.00000000000034,28.332193288951704,4.494857698213302,537.3298840131591,36.68372190557381,331832.8066660499,37847.61628534887,7.0117432657978e-14,8.454547879677814e-28,3.366367497986288e-12,665496.6284726579,37778.710360448735,7.013731480474057e-14,1.6960655018181853e-27,9.359338539001987e-12,1002825.5843231089,37709.446898069844,7.016306744457363e-14,2.5567168313948352e-27,1.7376050353484872e-11,1345656.554242601,37637.763749785285,7.02097895324188e-14,3.433205503444726e-27,2.6658922973787422e-11
1548,995.0283956806844,905.8125119656344,149.9999999999994,35.434998134150405,104.62635057047028,453.40291517784925,9.751440882682868,116180.22986605178,51902.66227068585,2.46734830181565e-13,3.078419641150282e-27,4.446897141253826e-12,232693.2643285555,49662.875716631694,2.467639662074584e-13,6.166747287935953e-27,1.2933935642813219e-11,349873.5935086949,47596.64625869159,2.468456061250992e-13,9.27596227875688e-27,2.5307798517643827e-11,468051.7335899505,45730.51279474212,2.469586153012821e-13,1.2399460537074255e-26,4.130851533806079e-11
1549,1135.5110091762292,607.3922701179913,199.9999999999966,13.13528424128966,1.565014269668653,435.6634122785194,8.792958958073974,111246.39702690336,36439.55845784504,2.2270139176486058e-13,4.556758333356661e-29,1.644366625237641e-13,222589.84830745676,36433.911082600884,2.2270393241333805e-13,9.117776910880887e-29,9.633390791500828e-13,334131.80119408923,36428.83421679769,2.2271115274024305e-13,1.3687282335837095e-28,2.8565427958064878e-12,445971.0330992237,36423.825242328705,2.22722019100868e-13,1.8269557691294438e-28,6.307817196090336e-12
