,Beam length (um),Beam width (nm),Thickness_1 (nm),Thickness_2 (nm),Temperature (K),Distance (nm),Gate voltage (V),M1 Eigenfrequency (Hz),M1 Quality factor,M1 Effective mass (kg),M1 Noise (kg^2/s^3),M1 TED (W),M2 Eigenfrequency (Hz),M2 Quality factor,M2 Effective mass (kg),M2 Noise (kg^2/s^3),M2 TED (W),M3 Eigenfrequency (Hz),M3 Quality factor,M3 Effective mass (kg),M3 Noise (kg^2/s^3),M3 TED (W),M4 Eigenfrequency (Hz),M4 Quality factor,M4 Effective mass (kg),M4 Noise (kg^2/s^3),M4 TED (W)
32,551.9080310268567,945.2479820698125,100.0000000000025,14.400905268266436,4.119130365550274,580.6381031404933,3.180210255086469,248495.32396295312,56500.88001168493,8.773563616223587e-14,2.87086384948433e-28,1.9881459031237856e-12,498909.23875203804,56286.65705557188,8.779939440563972e-14,5.7681078323740475e-28,1.1677203393714468e-11,753136.25845688,56071.042509063634,8.78829067710183e-14,8.715643875031396e-28,3.4849309867325235e-11,1013018.5829791342,55851.640076189724,8.8003296045262e-14,1.1739401796018946e-27,4.889364411715271e-11
33,70.88063188828515,308.3797033876165,99.9999999999999,24.626483274623684,97.62775182025518,937.8425281029192,17.71366974338886,1845788.5138453115,18000.90565932862,3.705085567790261e-15,3.966337539767039e-25,2.849665247651312e-12,3810968.7536254944,17495.021369345315,3.7461506856660804e-15,8.280033556783094e-25,6.3685011731734726e-12,6011415.217599317,16960.520165506405,3.790261875594394e-15,1.3215522324134483e-24,9.071745720964332e-12,8558753.303277874,16380.81290662421,3.851987646958658e-15,1.91241377879514e-24,1.1313366406958436e-11
34,947.1165743796172,675.3943039104635,149.9999999999961,32.88312099874516,2.8716886164619098,467.39728734831215,24.318148279564525,148623.6343764297,40496.765739803355,1.7406533574838275e-13,1.12866241837045e-28,4.330508308328951e-13,297421.2365934261,40469.62771613889,1.74070802709095e-13,2.258724597305589e-28,2.5506475568394706e-12,446567.50719107315,40442.55195486695,1.7408098876639877e-13,3.3915979918684e-28,6.280113426347964e-12,596235.9361480867,40414.78614754139,1.7409758297066396e-13,4.528810475673018e-28,1.022738960632884e-11
35,503.6802601907283,734.7587386145649,149.99999999999454,47.72738876752143,0.5443586488254197,503.4693371038673,20.463205557316098,298418.1958023769,44069.13642135327,1.0661835717441986e-13,8.552241763275906e-29,4.3450605706722645e-13,598100.7063227938,44052.688128216396,1.0664497103479864e-13,1.714500332998831e-28,2.5470464759569738e-12,900304.0372938715,44036.11493167079,1.0668787899844736e-13,2.581828340682697e-28,7.570698485357668e-12,1206268.6799567568,44010.0669598027,1.067490212413164e-13,3.461967561220605e-28,1.678933780964312e-11
36,908.4547479031794,478.34572941068416,150.00000000000392,10.975171374156448,48.837378271854696,807.7834293245629,39.65258251875303,128090.3611881661,28631.798665311264,1.0592993693013657e-13,1.5449627671902591e-27,1.3729924650859764e-12,256305.21688697048,28561.579507921466,1.0593285348089807e-13,3.0915868600600727e-27,3.98732595909471e-12,384778.87320012675,28492.08551207214,1.0593758861421575e-13,4.641487007414103e-27,7.711898856708823e-12,513639.15251986834,28421.965949185524,1.0594403507410167e-13,6.1964743704444565e-27,1.235426072397468e-11
37,71.50175097864113,311.40894778072806,99.99999999999976,12.240519989281864,195.18410804448655,556.6842048428947,14.151661535725024,1287782.6899497164,18113.192697614933,3.314457049042006e-15,4.816623869814066e-25,5.973188638390488e-12,2760922.2940154234,17499.44253713347,3.428461761055513e-15,1.0683228015100827e-24,8.124412030719204e-12,4571451.922697627,16798.58417421998,3.476362711855153e-15,1.7940905483232894e-24,1.0200072186252535e-11,6836977.496516638,15997.169635272183,3.4665408354692338e-15,2.6765520470644584e-24,1.1644895772297663e-11
38,302.7394003281293,321.5115847066036,99.99999999999925,40.31735444441372,157.81018452253053,959.6714422572222,2.189071690663669,348113.06657321344,19074.633039478467,1.9785221981788328e-14,3.3950258099781904e-26,8.339325138493804e-13,697785.661881465,18862.374868242136,1.9795107036393756e-14,6.808509959331463e-26,2.4150858467908385e-12,1050573.4816135056,18652.92806231727,1.9796912542711576e-14,1.0251493369105794e-25,4.7506315560686994e-12,1408023.4975212936,18445.912322528402,1.9808286081362292e-14,1.3746701687751346e-25,7.864355906995843e-12
39,491.5589957963709,784.9213548004324,149.9999999999961,18.39024730026633,11.40127523103702,500.8406852371873,28.25089805759576,270714.41033876303,46804.61079304923,9.584405187104055e-14,1.4356535907839794e-27,3.846416703763145e-12,543379.5823310729,46515.57828872438,9.589941779092485e-14,2.8833463543009378e-27,1.0993739402424584e-11,819921.3074492032,46226.105310108636,9.598677731181889e-14,4.354778936421191e-27,2.094334380863204e-11,1102219.9289238427,45936.80083420637,9.609829800125313e-14,5.86069142433595e-27,2.706943863029222e-11
40,569.7800292354272,642.9905787110376,200.00000000001137,47.73776929825664,0.993343542795647,902.0358410198584,27.946490989998324,252031.02065345878,38566.02197239049,1.3378471853373752e-13,1.4768383732079535e-28,5.273822815737938e-13,504780.4498575157,38552.61956000839,1.3380167055606988e-13,2.958258398792058e-28,3.0959807282911464e-12,758963.5349471071,38539.13548177841,1.3384252857131494e-13,4.449250402019164e-28,6.267619226176235e-12,1015290.1212072693,38532.372932483595,1.3387032624617561e-13,5.95208351874961e-28,1.005832129440118e-11
41,949.2733807908606,870.9712669254019,150.00000000001106,15.911386283115489,2.0452347560787083,493.7741961795797,24.19317279011093,138550.89559229577,52219.02812774502,2.0553968086676725e-13,6.830582768263421e-29,3.7325939895287363e-13,277432.31627345114,52180.51034522226,2.0556546871989286e-13,1.3679102482838475e-28,2.2021346619795494e-12,416971.65982309607,52141.557510714454,2.056001611711613e-13,2.056272452299274e-28,6.555709861494665e-12,557495.0233299843,52078.98441123664,2.0565266865502962e-13,2.751199466410933e-28,1.4530125171748672e-11
42,219.4669393682843,754.2934397235516,199.99999999999903,34.43974487483491,51.09103547874836,575.0838520470983,33.90355654992194,609237.5273976588,42604.13288194442,5.481037053280576e-14,4.322420341454804e-26,6.521370362284437e-12,1239766.3786607531,40166.70379234209,5.5167776563723887e-14,8.854009821192303e-26,1.459469579352016e-11,1911531.7992614736,37859.430406151434,5.558096426392561e-14,1.3755995690623754e-25,1.854783565179332e-11,2642199.9604803175,35635.336448759736,5.5723369625427146e-14,1.9067411960988248e-25,2.2016938756327528e-11
43,878.2809139788652,331.47028014064193,150.0000000000026,41.04261269792994,3.969247785396708,954.2606010567164,35.51225866191019,162547.23193184496,19885.589195967572,8.278956757459683e-14,1.922850055630336e-28,1.304838744544363e-13,325144.975915879,19883.09476190371,8.27927148648676e-14,3.846431158525314e-28,3.772457121511711e-13,487842.9853152803,19880.54858873921,8.279296091802267e-14,5.771144484530543e-28,7.395147484398419e-13,650691.5425638439,19878.005223213488,8.279049769121176e-14,7.697393705039861e-28,1.2162101576828097e-12
44,378.7017111200836,341.0358246415928,200.0000000000032,17.547123935073966,129.6688329894136,997.7636948227986,37.32264067046432,258016.01315901615,20361.13129633006,4.1935994859784553e-14,2.6403587118014097e-26,1.1650214612781093e-12,517140.50523146277,20260.562645030994,4.194479303431248e-14,5.293155652580207e-26,3.320540042471229e-12,778477.8628961445,20160.093854689097,4.1969146184727166e-14,7.972676450468409e-26,6.279310666940151e-12,1043122.0799281766,20061.924487045664,4.199424209558772e-14,1.0687984423950936e-25,9.820959981714798e-12
45,434.4338646251614,478.2806755974681,149.99999999999582,30.50120036117682,218.99185288929772,998.3651838265324,10.260688420385067,166896.9924422815,28141.4961247632,5.456376982028221e-14,2.0334604280101915e-26,3.5057440683194025e-12,335679.2312048471,27601.379913127304,5.4629026474324286e-14,4.094706616349542e-26,9.61272945287994e-12,508194.9618166889,27069.956602471102,5.47219451748964e-14,6.209619935528461e-26,1.727115268509316e-11,686223.4353057994,26538.570464610108,5.4829336695678255e-14,8.402744331106381e-26,2.5473320803507402e-11
46,1112.7245048759953,317.363058030597,200.00000000000549,23.28603974543544,159.12459633548315,711.9957798626259,12.939728144555806,79752.31002548547,19010.60952779087,1.1935256863900173e-13,3.547850965805341e-27,2.859166644125013e-13,159543.0477731842,18979.000389981273,1.1935488066390061e-13,7.097624891166906e-27,8.398648639812369e-13,239412.57437637687,18947.658923901156,1.1935527619139116e-13,1.0650837171715503e-26,1.6573160799272788e-12,319399.9221329284,18916.762966051792,1.193577901213167e-13,1.4209276413610536e-26,2.7323234907167667e-12
47,524.0263421647164,841.9613104314029,200.00000000000784,12.205729763955793,127.5245250435534,783.6988765746297,11.208956567570704,187395.71599393492,48176.65637494654,1.3755411350836437e-13,1.308767275233859e-26,1.1815926269689147e-11,377450.3428328777,46015.11611866015,1.3778653106097537e-13,2.6407765277643246e-26,1.710092429241717e-11,572751.5174048019,43986.464554833765,1.3812653522020005e-13,4.017547556372758e-26,2.2121940545790453e-11,775755.073967038,42058.02941812105,1.385037977176509e-13,5.457406291823325e-26,2.6833581357258756e-11
48,346.7064875830104,649.1464952007008,150.0000000000026,46.09334792941913,2.8136972109788254,879.2879619635773,24.009086983278756,433329.95353334624,38874.85470443315,6.387179112703119e-14,9.186097579333012e-28,2.006257018710941e-12,869761.2375961496,38800.69107004513,6.390599079069273e-14,1.8447829045528194e-27,5.65784164516282e-12,1312363.5544122532,38725.76057163744,6.396972967590528e-14,2.7863324717115748e-27,1.0586101233517315e-11,1764145.227372615,38648.38281283811,6.403300529989918e-14,3.749357170031323e-27,1.6398140306526945e-11
